For Sale:  Steyr Mannlicher Schoenauer Model 1952 30-06 Stk #A333,"1,495                                                                    ",Sell/Trade,oregon,  6716635," Saturday, November 11, 2017",Rifles,Steyr                                                                                ,Bolt Action                                                                                ,"This is a Steyr Mannlicher Schoenauer Model 1952 chambered for 30-06. The 20” blued barrel is ingood condition. There are a few scratches in the finish but no corrosion. The bore has some roughness but the rifling is still sharp. The front sight is a fixed bead set in a ramped dovetail and the rear sight is fixed, but has a secondary folding sight set for 300 meters. The receiver is also ingood conditionhaving very little finish wear and no corrosion. The receiver has beendrilled and tappedfor a scope mount and currently holds a Weaver V4.5-1 on a side folding Pachmayr mount. The bolt has finish wear where it slided in the receiver and on the bolt handle, but there is no corrosion.  The bolt safety cannot be flipped when the scope is over the receiver, so asecondary safety has been installedon the right side of the receiver. The walnut full stock with pistol grip is in good condition. There are some small dings scattered throughout, but few disrupt the finish.The floor plate is stamped with Stoeger’s import mark. The stock has checkering at the wrist and forend, sling swivels, and a 1” rubber recoil pad. Length of pull is 13-½”, overall length is 40”, and weight is 8.4 lbs. Our stock number is #A333. Willing to ship anywhere in the US to your FFL, buyer pays freight and insurance."
For Sale:  1975 Ruger M77 7mm Mag Stk #A328,495                                                                    ,Sell/Trade,oregon,  6710010," Saturday, November 11, 2017",Rifles,Ruger                                                                                ,Bolt Action                                                                                ,"This is a 1975 Ruger M77 chambered for 7mm Mag. The 24” blued barrel is ingood conditionwith light finish wear and a few scratches towards the muzzle. The bore is clean and sharp. The front sight is a fixed bead and the rear sight is a folding leaf sight set in a dovetail. The receiver is in similar condition, having no damage or corrosion aside from the finish wear on the bolt knob. The stainless trigger guard and floorplate have a few dings but are otherwise undamaged. The walnut pistol grip stock is ingreat condition. There are only a few dings and scratches and few disrupt the finish. The stock has a Ruger grip cap, a ½” recoil pad with the Ruger emblem embossed, sling studs, and checkering at the wrist and forend. Length of pull is 14”, overall length is 44-¾”, and weight is 7.2 lbs. Willing to ship anywhere in the US to your FFL, buyer pays freight and insurance."
For Sale:  Winchester 69A .22 S/L/LR Stk #A319,325                                                                    ,Sell/Trade,oregon,  6702101," Saturday, November 11, 2017",Rifles,Winchester                                                                                ,Bolt Action                                                                                ,"This is a Winchester model 69A chambered for .22 Short, Long, or Long Rifle. The 25” blued barrel is indecent conditionhaving some light scattered pitting across the otherwise uniform finish. The bore has some light pitting but the rifling is still intact. The front sight is fixed and the rear sight is adjustable for elevation. Mounted to the receiver is a Weaver 64 scope. The tube is in decent condition, however the glass has gotten foggy and the crosshair is off center. The receiver is blued along with the trigger, trigger guard, and magazine well. There is light finish wear on the edges of these components and heavy finish wear on the bolt knob. Someone has faintly scratched “A S” into the blueing on the back of the bolt. The walnut stock has scattered scratches and a few light spots in the finish but no cracks. Installed in the stock are two sling swivels and a Winchester buttplate in good condition. Length of pull is 13-½”, overall length is 42-¼”, and weight is 6.4 lbs. Magazine included. Our stock number is #A319. Willing to ship anywhere in the US to your FFL, buyer pays freight and insurance."
For Sale:  Winchester 67 .22 S/L/LR Stk #A318,325                                                                    ,Sell/Trade,oregon,  6701359," Saturday, November 11, 2017",Rifles,Winchester                                                                                ,Single Shot                                                                                ,"This is a Winchester 67 single shot rifle chambered for .22 Short, Long, or Long Rifle. The 27” blued barrel is ingreat conditionhaving only one small scratch on the right side and a very good bore. The barrel has a fixed front sight and a folding leaf sight, both set into dovetails. The manual cocking bolt is ingood conditionwith no corrosion. Mounted to the barrel is a Bushnell Banner 4x scope with clear glass and a sharp reticle. The walnut stock is also in good condition. There are a few light dents and scratches, but none that disrupt the finish. Length of pull is 13-½”, overall length is 43-½”, and weight is 5.8 lbs. Our stock number is #A318. Willing to ship anywhere in the US to your FFL, buyer pays freight and insurance."
For Sale:  Type I Carcano Arisaka 6.5 JAP Stk #A309,395                                                                    ,Sell/Trade,oregon,  6685142," Saturday, November 11, 2017",Rifles,N/A,Bolt Action                                                                                ,"This is a Type I Carcano Arisaka chambered for 6.5x50 Japanese. The 30” blued barrel is ingood condition. There is very light scattered pitting but the finish is still uniform. The bore is somewhat rough but still has its rifling. The front sight is fixed and the rear sight has adjustments for elevation. The receiver is in good condition with no pitting and light finish wear around the edges. The bolt, trigger guard, and floor plate are developing a patina. The walnut stock is ingood condition. There are a few scattered chips and usage marks but no cracks or cut marks. The barrel band and bayonet lug fit well and are patinated. Overall wood to metal fit is good. Length of pull is 13”, overall length is 49-½”, and weight is 8.8 lbs. Our stock number is #A309. Willing to ship anywhere in the US to your FFL, buyer pays freight and insurance."
For Sale:  Remington 03A3 300 WinMag Stk #A307,495                                                                    ,Sell/Trade,oregon,  6684872," Saturday, November 11, 2017",Rifles,Remington                                                                                ,Bolt Action                                                                                ,"This is a Remington 03A3rebarreledfor 300 Win Mag. The 23-½” barrel is blued and in good condition, having no major scratches or dents. The bore is a little rough but still has good rifling. There is a notch cut for a front sight but it is currently unoccupied. The receiver is ingood conditionas well. There is finish wear on the bolt handle, safety, and feed ramp but no corrosion.  Mounted to the receiver is a Bushnell  Sportsman 4-12x40 scope. The wooden stock has been hydro dipped in Mossy Oak Shadow Grass Blades and has a 1” rubber recoil pad. Length of pull is 14"" overall length is 44-3/4"", and weight is 9.6 lbs. Our stock number is #A307. Willing to ship anywhere in the US to your FFL, buyer pays freight and insurance."
For Sale:  Savage Model 99 300 Savage Stk #A306,795                                                                    ,Sell/Trade,oregon,  6682439," Saturday, November 11, 2017",Rifles,Savage Arms                                                                                ,Lever Action                                                                                ,"This is a Savage Model 99 rifle chambered for 300 Savage. It has a 24” blued barrel with no scratches or dents. The bore is also in decent condition withsome roughness. The front sight is a fixed post, and the rear sight has been removed from it’s dovetail and replaced with a filler.  The receiver is ingood condition. There is no pitting, but plenty of finish wear along the edges, bottom, and feed ramp. The lever is case hardened, and a lever lock is mounted on the bottom tang. A Redfield 3-9 wideview scope with a tapered post reticle is mounted to the receiver. The walnut forend and pistol grip buttstock are ingood conditionas well. There are light dings and scratches throughout, but very few disrupt the finish. It has checkering at the wrist and forend and sling swivels. Length of pull is 13-¼”, overall length is 43-¾”, and weight is 8.6 lbs. Our stock number is #A306. Willing to ship anywhere in the US to your FFL, buyer pays freight and insurance."
For Sale:  Stevens Model 44 25-20 Stk #A304,725                                                                    ,Sell/Trade,oregon,  6681634," Saturday, November 11, 2017",Rifles,Stevens Arms                                                                                ,Single Shot                                                                                ,"This is a Stevens model 44 chambered for 25-20. This rifle has a 24-⅝” octagon to round barrel with a taper of 15/16” at the receiver to 13/16” at the muzzle. The blued finish is developing apatinaand has worn around the edges of the octagonal section of barrel. There are scattered dings on the side of the barrel and thebore is roughbut still has its rifling. The front sight is a fixed blade and the rear sight is adjustable for elevation. The Stevens trademark is stamped into the right flat of the barrel. The barrel’s number matches the serial number. The receiver is infair condition. There are dings and scratches throughout and it is has a patina, but there are no signs of pitting. The screws have heavy wear marks and two have sheared off. The hammer and lever have patinated while the breechblock has retained it’s blueing. There are a few small dents on the back of the breechblock. The walnut forend and buttstock with crescent buttplate are ingood condition. There are some light scratches and dings, but nothing to disrupt the finish. Length of pull is 13”, overall length is 42”, and weight is 7.6 lbs. Willing to ship anywhere in the US to your FFL, buyer pays freight and insurance."
For Sale:  Erma Erfurt Single Shot 22LR Stk #P-98-93,565                                                                    ,Sell/Trade,oregon,  6678104," Saturday, November 11, 2017",Rifles,N/A,Single Shot                                                                                ,"This is a German Erfurt single shot 22 LR rifle from Erma Gewehrfabrik. This rifle has a 25-¼” blued round barrel with a taper of ⅞” at the receiver to 9/16” at the muzzle.  The finish is ingood conditionwith no major blemishes, just some finish wear around the muzzle. The bore is in similar condition, with sharp rifling and a tiny spot of light pitting. The front sight is a fixed ramp and the rear sight is atangent rear sight adjustable to 200 meters. A scope rail is mounted directly behind the rear sight and another is mounted in front of it. The scope rails do not block the open sights. The blued receiver is inexcellent conditionhaving no damage to the finish.  The bolt is in similar condition, having only light finish wear on the bolt handle knob.  The trigger guard has light finish wear on the edges and holds the two position safety. The walnut buttstock is in good condition besides the few scattered dings that blend into the wood grain. The stock has checkering at the wrist, sling swivel studs, and a metal buttplate with a faded Erma logo stamped into it. Length of pull is 14-¾”, overall length is 44-½”, and weight is 7.6 lbs. Our stock number is #P-98-93. Willing to ship anywhere in the US to your FFL, buyer pays freight and insurance."
For Sale:  Marlin Model 36 Ranger .22LR Stk #A300,475                                                                    ,Sell/Trade,oregon,  6677539," Saturday, November 11, 2017",Rifles,Marlin                                                                                ,Bolt Action                                                                                ,"This is a reblued Marlin Model 36 Ranger chambered for .22 LR. This rifle has as 23-½” blued barrel ingood condition.  The finish has some minor scratches near the front sight but is otherwise undamaged.  The bore is in good condition as well, having some light scratches but retaining sharp rifling.  The front sight is a hooded post and the rear sight leaf sight is adjustable for elevation. The receiver is also blued andunblemished.  The bolt slides smoothly and has no pitting or dings.  Mounted behind the bolt handle is an unmarked two position safety with light finish wear.  An unmarked scope is mounted on the receiver and barrel. This is theoriginal scopethat came with the rifle from the factory. The crosshair is intact but the lenses are a bit blurry and the tube has some scratches. The walnut stock has light scattered scratches and dents throughout, but very few disturb the finish. Mounted in the stock are two sling swivels holding a sling and the magazine well and trigger guard. The trigger guard and magazine well have finish wear around the edges. Magazine is included. Length of pull is 13”, overall length is 43”, and weight is 7.2 lbs. Our stock number is #A300. Willing to ship anywhere in the US to your FFL, buyer pays freight and insurance."
For Sale:  Winchester 62A 1956 .22 S/L/LR Stk #A298,725                                                                    ,Sell/Trade,oregon,  6676748," Saturday, November 11, 2017",Rifles,Winchester                                                                                ,Pump Action                                                                                ,"This is an original 1956 Winchester 62A pump-action rifle.  It can shoot .22 short, .22 long and .22 long rifle. The blued finish is indecent conditionwith some finish wear behind the rear sight. The wood furniture has seen minimal wear. The barrel of this rifle is 23” long with an elevation-adjustable rear sight. The bore is in condition and has retained its rifling. The breech opens on the top for easy ejection and cleaning and the pump action is short and smooth. There isfinish wearon the bottom of the magazine tube, the action bars, and the edges of the receiver, butno corrosion or scratches. The magazine tube can hold 20 rounds of .22 Short, 16 rounds of .22 Long, and 14 rounds of .22 Long Rifle. The length of pull is 13-½” and the overall length is 39-½”.Our stock number is #A298. Will ship anywhere in the USA to your FFL, buyer pays freight and insurance."
For Sale:  1984 Browning BBA .338 WinMag Stk #A293,895                                                                    ,Sell/Trade,oregon,  6673097," Saturday, November 11, 2017",Rifles,Browning                                                                                ,Bolt Action                                                                                ,"This is a 1984 Browning BBA chambered for .338 Winchester Magnum.  It has a 23-⅛” blued  free floating barrel. The finish is ingood condition, as is the bore.  The receiver is ingood conditionwith some light finish wear but no dents or corrosion.  The bolt slides smoothly and has retained its finish on the bolt handle. There is a cocked hammer indicator on the rear of the bolt above the 2 position tang safety. The hinged floor plate holds a removable magazine. The blued finish on the floorplate and trigger guard is ingood condition. Mounted to the receiver is a Burris 3-9x40 in Weaver rings. The stock on this rifle is infair condition.  There are scratches and dents throughout and some disruption to the otherwise glossy finish.  The rosewood forend cap and grip cap are lightly scratched and there is1” crackthat has been mended in the forend cap. The stock has checkering at the wrist and forend, a raised cheekrest, sling swivels and a ¾” rubber recoil pad.  Length of pull is 13-¾”, overall length is 44-¾”, and weight is 9 lbs. Our stock number is #A293. Willing to ship anywhere in the US to your FFL, buyer pays freight and insurance."
For Sale:  Lever Action Model 1892 Rifle 32-20 by Winchester Stk #A111,"1,595                                                                    ",Sell/Trade,oregon,  6096765," Saturday, November 11, 2017",Rifles,Winchester                                                                                ,N/A,"This 32-20 Winchester Model 1892 lever action rifle has a blued tapered octagon 13/16"" to 11/16"" x 24"" barrel, that is fitted with an adjustable rear sight and a blade front sight. The bore isvery good. Stamped on the top flat of the barrel isManufactured by the Winchester Repeating Arms Co. New Haven. Conn. U.S.A. Patented October 14. 1884 32 WCF.Metal on barrel is significantly worn.Stamped on the tang isModel 1892 Winchester Trademark.The P grade Walnut butt stock and forend are in good condition.  The metal finish on the action is heavily worn with little color remaining. Serial number is3XXXX1.Length of pull is 13"". Factory wood to metal fit - made by Winchester Repeating Arms. Condition: Good.Our stock number A111. Asking $1595.00. Willing to ship anywhere in the USA to your FFL dealer. Buyer pays freight and insurance."
For Sale:  Lever Action Model 1892 Rifle 44-40 by Winchester Stk #A109,"1,895                                                                    ",Sell/Trade,oregon,  6096404," Saturday, November 11, 2017",Rifles,Winchester                                                                                ,Lever Action                                                                                ,"This 44 W.C.F. Winchester Model 1892 lever action rifle has a blued tapered octagon 13/16"" to 3/4"" x 24"" barrel, that is fitted with an adjustable rear sight and a bead front sight withMarblestamped on the left side andSheardstamped on the right side. The bore isvery good. Stamped on the left flat of the barrel is44 W.C.F.Stamped on the top flat of the barrel isManufactured by the Winchester Repeating Arms Co. New Haven. Conn. U.S.A. Patented October 14. 1884(this stamp is worn). Stamped on the the tang isModel 1892 Winchester Pat Oct 14 1884.The right side of the bolt is visibly damaged.  The right side of the forend near the nose cap has a 1-1/2"" crack. The P grade Walnut butt stock and forend are in good condition. The metal finish on the action is heavily worn with little color remaining. Serial number is7XXX4.Length of pull is 13"". Factory wood to metal fit - made by Winchester Repeating Arms. Condition: Good.Our stock number A109. Asking $1895.00. Willing to ship anywhere in the USA to your FFL dealer. Buyer pays freight and insurance."
For Sale:  Lever Action Model 1894 Rifle .32 WS by Winchester Stk #A108,"1,250                                                                    ",Sell/Trade,oregon,  6096283," Saturday, November 11, 2017",Rifles,Winchester                                                                                ,Lever Action                                                                                ,"This 32 W.S. Winchester Model 1894 lever action rifle has a tapered octagon 7/8"" to 3/4"" x 26"" barrel, that is fitted with a Marble tang peep sight (usable but not functioning correctly) and a bead front sight withMarblestamped on the left side andSheardstamped on the right side.  The original rear sight has been removed.  The bore isvery good. Stamped on the left flat of the barrel isNickle Steel Barrel Especially for Smokeless Powder 32 W.S.Stamped on the top flat of the barrel isManufactured by the Winchester Repeating Arms Co. New Haven. Conn. U.S.A. Patented August 21. 1894.The P grade Walnut butt stock and forend are in good condition.  The metal finish on the action is heavily worn with little color remaining. Serial number is4XXXX6.Length of pull is 13"". Factory wood to metal fit - made by Winchester Repeating Arms. Condition: Good.Our stock number A108. Asking $1250.00. Willing to ship anywhere in the USA to your FFL dealer. Buyer pays freight and insurance."
For Sale:  Tracker In-line 50 cal by Traditions Stk #P-21-20,150                                                                    ,Sell/Trade,oregon,  6949517," Saturday, November 11, 2017",Muzzle Loaders,Traditions Inc                                                                                ,N/A,"This .50 caliberTracker SS 209in-line rifle has a round 7/8"" x 24"" blued barrel with 1:28 twist and comes with scope blocks and adjustable fiber optic sights. The black Synthetic stock with checkered wrist and forend is mounted with sling swivel studs and a recoil pad. The in-line ignition system is activated by a single trigger and uses a #11 percussion cap. It has an outside safety. Length of pull is 14-1/4"", overall length is 42"", and weight is 6.8 lbs.Please Note: This rifle comes with the nipple wrench/breech plug tool.Factory fit - made by Traditions. Condition:Good.Our stock number is #P-21-20. Willing to ship anywhere in the US, buyer pays freight and insurance."
For Sale:  Stag Horn In-line 54 cal by CVA Stk #P-96-50,250                                                                    ,Sell/Trade,oregon,  6949256," Saturday, November 11, 2017",Muzzle Loaders,Connecticut Valley Arms                                                                                ,N/A,"This .54 caliberStag Hornrifle has a blued tapered round 1"" to 7/8"" x 24"" barrel with 1:32 twist. It is fitted with an adjustable fiber optic rear sight and fiber optic front sight plus scope mounts. The black Synthetic stock has a checkered wrist and forend that is mounted with sling swivel studs and a plastic butt pad. The in-line action with an outside safety has been converted to percussion and has a standard #11 nipple. Length of pull is 14"", overall length is 42-1/2"", and weight is 6 lbs.Please Note: The barrel was re-cut to .54 caliber by Oregon Barrel Company. This rifle now has a NEW bore.Factory fit - made by CVA/BPI. Condition:Good.Our stock number is #P-96-50. Willing to ship anywhere in the US, buyer pays freight and insurance."
For Sale:  Black Mountain Magnum Rifle - Percussion - 50 cal  by Thompson Center Stk #P-24-62,425                                                                    ,Sell/Trade,oregon,  6938643," Saturday, November 11, 2017",Muzzle Loaders,Thompson Center                                                                                ,N/A,"This .50 caliberBlack Mountain Magnumrifle has a blued tapered round 1"" to 7/8"" x 26"" barrel with 1:38 twist and fitted an adjustable factory rear sight and a fiber optic front sight. The black Synthetic Rynite stock is mounted with blued steel furniture, including a rubber recoil pad and sling swivel studs. The factory engraved percussion lock is activated by a single trigger. Length of pull is 13-5/8"", overall length is 43"", weight is 7.2 lbs. Factory wood to metal fit - made by Thompson Center. Condition:Good.Our stock number is #P-24-62. Willing to ship anywhere in the US, buyer pays freight and insurance."
For Sale:  Bobcat -  Percussion - 50 cal by CVA Stk #P-25-89,195                                                                    ,Sell/Trade,oregon,  6938334," Saturday, November 11, 2017",Muzzle Loaders,Connecticut Valley Arms                                                                                ,N/A,"This .50 caliberBobcatrifle has a blued octagon 7/8"" x 26"" barrel in good condition with a few scattered scratches. It s fitted with rear adjustable sight and blade front sight. The bore has some roughness but the 1:48 twist rifling is still good. The barrel is also drilled and tapped for scope blocks. The factory engraved percussion lock is activated by a single trigger. The black synthetic stock has a checkered wrist and forend and mounted with blackened furniture, including a plastic butt plate. Length of pull is 14-1/4"", overall length is 42"", and weight is 5.2 lbs.Please Note: The factory wooden ramrod is NOT pinned. We recommend the purchase of a good working ramrod.Factory fit - made by CVA. Condition:Good.Stock number is #P-25-89. Willing to ship anywhere in the US, buyer pays freight and insurance."
For Sale:  Remington Rolling Block 7mm Mauser Stk #A269,750                                                                    ,Sell/Trade,oregon,  6648359," Saturday, November 11, 2017",Antique Firearms,N/A,N/A,"This is a Remington rolling block rifle chambered in 7x57mm Mauser.  The 28-⅝” barrel developed a patina, and the bore isfairly rough.  The front sight is fixed while the rear sight is adjustable for elevation. The barrel is held to the stock by two barrel bands. The front band also has a sling swivel. The receiver is developing a patina and has some scratches butno pitting. The screws have some wear but are still in useable condition. The hammer and block are also developing a patina, but have not been scratched or pitted. The walnut stock runs along 24” of the barrel where it is capped with a bayonet lug. The buttstock has small dents and scratches throughout and astar carved into the left side.  The buttplate and sling swivel fit well and the buttplate has a patina. Overall wood to metal fit is decent. Length of pull is 13-½”, overall length is 45-½”, and weight is 8lbs. Our stock number is A269. Willing to ship anywhere in the US, buyer pays freight and insurance."
For Sale:  Danish M1876 Remington patent rolling block in 11.7x42R Stk #268,975                                                                    ,Sell/Trade,oregon,  6645859," Saturday, November 11, 2017",Antique Firearms,N/A,N/A,"This is a Danish made Remington M1867 rolling block chambered in 11.7x42R. The 34” barrel is blued and ingood condition.  The front sight is fixed near the muzzle, and on the right side of the barrel is the bayonet lug.  Three steel barrel bands hold the stock to the barrel, the middle band holding the sling swivel. The rear sight is a 3-¼” ladder sight, with asecondary offset notchfor long range shooting. The bore is invery good condition.  The receiver is in good condition, with very few dings. The hammer and block are in very good condition, with very little wear. Note thesecondary firing pin holefor use with rimfire cartridges. The walnut stock runs the length of the barrel to the bayonet lug.  There aremany dings and scratches, but the Danish crown can still be seen stamped into the buttstock and forend.  The buttstock has a light patina buttplate, a unit marking disk, and a sling swivel. The Danish crown is stamped on the barrel, receiver, barrel bands, stock, forend, hammer, and buttplate.  The serial number is stamped on the left side of the barrel and the underside of the buttstock.  Overall length is 50-½”, length of pull is 12-¾”, and weight is 8.6 lbs. Our stock number is #A268. Willing to ship anywhere in the US, buyer pays freight and insurance."
For Sale:  Remington Hepburn 40-70 falling block rifle Stk #A267,"4,250                                                                    ",Sell/Trade,oregon,  6645034," Saturday, November 11, 2017",Antique Firearms,N/A,N/A,"This is a Remington Hepburn rifle chambered for 40-50.  The 28-⅜” half octagonal barrel is blued, with finish wear on the octagonal section and some scratches near the muzzle.  There is no pitting on the finish.  The bore is infair condition.  This rifle has a fixed front sight and a fixed rear sight on the barrel.  The receiver is color cased, withvery light pitting, but no scratches or dings.  The hammer, block, and lever have some light finish wear.  The screws have seenvery little wear.  Mounted on the tang is a folding peep sight with adjustments for elevation. This rifle has an adjustable set trigger.  The walnut buttstock and forend are checkered at the pistol grip and forend. The forend cap and buttplate are made from German silver.  The forend is in good condition, but the buttstock has small dings throughout.  The length of pull is 13-½” and the overall length is 45”.  Our stock number is #A267.  Willing to ship anywhere in the US, buyer pays freight and shipping."
For Sale:  Remington Rolling Block 7mm Mauser Stk #A266,750                                                                    ,Sell/Trade,oregon,  6644708," Saturday, November 11, 2017",Antique Firearms,N/A,N/A,"This is a Remington rolling block rifle chambered in 7x57mm Mauser.  The 28-⅝” barrel has a blued finish in good condition.  The bore is infair condition, but does have some roughness.  The front sight is fixed while the rear sight is adjustable for elevation. The barrel is held to the stock by two slightly pitted barrel bands.  The front band also has a sling swivel. The receiver has developed a patina and has some light pitting on the edges. The screws have some wear but are still in useable condition. The finish on the hammer and block is ingood condition, with no dents or scratches. The walnut stock runs along 24” of the barrel where it is capped with abayonet lug. The buttstock has small dents throughout and a few chips.  The buttplate and sling swivel fit well and the buttplate has a patina. Overall wood to metal finish is decent. Length of pull is 13-½”, overall length is 45-½”, and weight is 8lbs. Our stock number is A266. Willing to ship anywhere in the US, buyer pays freight and insurance."
For Sale:  Pump Action Model 12 Shotgun 12 Ga by Winchester Repeating Arms Co. Stk# A163,695                                                                    ,Sell/Trade,oregon,  6157604," Saturday, November 11, 2017",Shotguns,Winchester                                                                                ,Pump Action                                                                                ,"This 12 gauge pump action Model 12 shotgun has a tapered round 29-1/2"" blued steel barrel with a matted rib. On the left side of the barrel is stampedWinchester Trademark Made in U.S.A. Model 12 12 Ga Full Winchester Proof Steel For Super Speed & Super-X 3 In.Features adjustable Poly-Choke shotgun choke. Stamped on the choke isThe Poly Choke Co Hartford Conn Patented.The bore is ingoodconditon. The P grade Walnut pistol grip butt stock and forestock are ingoodcondition and fitted with a red rubber recoil pad. On the pad is:Made in U.S.A. Winchester Trademark Pat June 6 1932.The forestock checkering isworn. Has pitting on top of there-bluedreceiver. Length of pull is 13-3/4"". Factory wood to metal fit - by Winchester Repeating Arms Co. Condition:Good.Our stock number is #A163. Willing to ship anywhere in the USA to your FFL dealer. Buyer pays freight and insurance."
For Sale:  Double Hammerless Shotgun 12 Ga by A.H. Fox Gun Co. Stk #A155,995                                                                    ,Sell/Trade,oregon,  6134488," Saturday, November 11, 2017",Shotguns,N/A,Break Open                                                                                ,"This 12 gauge double hammerless shotgun has tapered blued round 30"" steel barrels with a matted rib. Stamped on the left barrel isMade by A.H. Fox Gun Co. Phila PA U.S.A. Stamped on the right barrel isSterlingworth Fluid Compressed Steel.The barrels have somegeneralized roughnessthroughout. The P+ grade Walnut pistol grip butt stock and forend are ingoodcondition. Fitted with black recoil pad. On the pad is:Decelerator.Both the wrist and the forend have been recheckered. Thetastefullyengraved action, lever and tang withSterlingworthstamped on each side panel has beenre-color case hardened. Length of pull is 14-3/4"". Factory wood to metal fit - made by A.H. Fox Gun Co. Condition:Good.Willing to ship anywhere in the USA to your FFL dealer. Buyer pays freight and insurance."
For Sale:  Double Hammerless Shotgun 12 Ga by A.H. Fox Gun Co. Stk #A152,995                                                                    ,Sell/Trade,oregon,  6122129," Saturday, November 11, 2017",Shotguns,N/A,Break Open                                                                                ,"This 12 gauge double hammerless shotgun has tapered blued round 30"" steel barrels with a matted rib. Stamped on the left barrel isMade by A.H. Fox Gun Co. Phila PA U.S.A. Stamped on the right barrel isSterlingworth Fluid Compressed Steel.The bores aregood. The P grade Walnut pistol grip butt stock and forend are ingoodcondition and are fitted with a black pistol grip cap and a red rubber buttpad. On the pad is:Eliminator.Both the wrist and the forend are checkered. Thetastefullyengraved action, lever and tang still shows faint color case hardening withSterlingworthstamped on each side of the action. Length of pull is 14-1/4"". Factory wood to metal fit - made by A.H. Fox Gun Co. Condition:Good.Willing to ship anywhere in the USA to your FFL dealer. Buyer pays freight and insurance."
For Sale:  Double Hammer Underlever Shotgun 12 Ga by Husqvarna Vapenfabriks Stk #A142,595                                                                    ,Sell/Trade,oregon,  6110884," Saturday, November 11, 2017",Shotguns,N/A,Side by Side                                                                                ,"This 12 gauge full choke double hammer breech-loading shotgun has tapered round 27-1/2"" blued steel barrels.Husqvarna Vapenfabriks A.B.is stamped on each barrel and the bores are ingood condition. The blue on each of the barrels is worn. The P grade European Hardwood pistol grip stock has some scuff marks but otherwise is ingood condition. The furniture is iron. Length of pull is 14-3/8"". There is still some color remaining on the tang and the underlever.Features sling swivel mounts. Good wood to metal fit - made by Husqvarna Vapenfabriks. Condition:Good."
For Sale:  Springfield Model 1873 Trapdoor Rifle 45-70 Gov by Springfield Armory Stk #A213 - P-26-63       ,995                                                                    ,Sell/Trade,oregon,  6499978," Saturday, November 11, 2017",Antique Firearms,N/A,N/A,"Thisoriginal -45-70 Trapdoor - Springfield Model 1873 rifle has a round tapered 1"" to 3/4"" x 31"" barrel fitted with an adjustable ladderrear sight and a blade front sight. The bore has some pitting. Metal finish is splotchy on the trapdoor breech block. The P grade Walnut stock is mounted with iron furniture, including sling swivels. Two inspector cartouches can be seen, one on the left side of the stock just behind the rear lock screw and another on the bottom of the butt stock behind the trigger guard. The trapdoor breech block is datedUS Model 1873.Stamped on the lock plate isUS Springfield and the spread eagle.Length of pull is 13-1/2"".Good wood to metal fit - made by Springfield Armory. Condition:Good.Our stock number is A213 - P-26-63. Will ship anywhere in the USA, buyer pays freight and insurance."
For Sale:  Springfield Ramrod Bayonet Model 1884 Trapdoor Rifle  45-70 Gov by Springfield Armory Stk #A212 - P-26-62,675                                                                    ,Sell/Trade,oregon,  6491331," Saturday, November 11, 2017",Antique Firearms,N/A,N/A,"Thisoriginal -45-70 Trapdoor - Springfield Ramrod Bayonet Model 1884 rifle has a round tapered 1"" to 3/4"" x 31"" barrel fitted with an adjustableBuffingtonrear sight with a missing knurling nut and a blade front sight. The bore has minor pitting but still has pronounced rifling. Metal finish is splotchy along the full length of the barrel. The P grade Walnut stock is mounted with iron furniture, including sling swivels. Stamped on top of the comb is8 NY 048.Stamped on the right side of the butt stock is8 513.Features an empty storage for a cleaning kit in the buttstock. Forend has a few chips in it, including a 4"" chip on the right side just ahead of the rear barrel retainer. Butt stock has some dings and cracks running along the grain, including a chip where the butt plate meets the wood. The trapdoor breech block is datedUS Model 1884.Stamped on the lock plate isUS Springfield and the spread eagle.Length of pull is 13-1/2"".Missing the ramrod.Good wood to metal fit - made by Springfield Armory. Condition:Good.Our stock number is A212 - P-26-62. Will ship anywhere in the USA, buyer pays freight and insurance."
For Sale:  Springfield Trapdoor Rifle 50-70 Gov by Springfield Armory Stk #A211 - P-26-60,"1,750                                                                    ",Sell/Trade,oregon,  6490883," Saturday, November 11, 2017",Antique Firearms,N/A,N/A,"Thisoriginal -50-70 Trapdoor - Springfield rifle has a round tapered 1"" to 3/4"" x 30-1/2"" barrel fitted with an adjustable ladderrear sight and a blade front sight with amissing blade. The bore has scattered pits about 3"" from the muzzle. The P grade Walnut stock is mounted with iron furniture, including sling swivels. Forend and butt stock have some dings, nothing too major. The inspectors cartouche is seen on the left side of the stock just below the rear lock screw. The trapdoor breech block is datedUS 1869.Stamped on the lock plate isUS Springfield and 1863 and the spread eagle.Length of pull is 13-1/2"".Ramrod is not original.Good wood to metal fit - made by Springfield Armory. Condition:Good.Our stock number is A211 - P-26-60. Will ship anywhere in the USA, buyer pays freight and insurance."
